pull_request_id	id	comment_id	body	Thanks	Sorry	Calm	Nervous	Careless	Cautious	Agressive	Defensive	Happy	Angry	pull_request_status
33342	3239	1705	Can you put the header above the attribute? That would be consistent with my code and with the coding style you're using with test methods.	0	0	0	0	0	1	0	0	0	0	1
33366	3240	1706	Use for this.	0	0	1	0	0	0	0	0	0	0	0
33010	3241	1707	Now supported annotations . For other annotations it's don't need	0	0	1	0	0	0	0	0	0	0	1
33371	3242	1708	"Before this, I would check for being NULL, or  (from).  If either of those is true, return .  That will handle returning zero for a non-existent or null valued field."	0	0	1	0	0	0	0	0	0	0	0
33010	3243	1709	"Yes, but if we remove this, annotation will work only together with. If you sure, that this variant is better, i can try remove this."	0	0	0	0	0	1	0	0	0	0	1
33372	3244	1710	This is the pattern I typically use. The reused pid case should be extremely unlikely. It'd have to be a long running process to really cause problems.	0	0	1	0	0	0	0	0	0	0	0
33158	3245	1711	"All over the code, their is,  and I was wondering, what's the purpose of all those underscores?"	0	0	0	1	0	1	0	0	0	0	0
33373	3246	1712	Shouldn't you set  or  only if k is a valid key for each?	0	0	0	0	0	1	0	0	0	0	1
33374	3247	1713	I'd perform the  in  rather than require the value to be escaped before it's passed in.	0	0	1	0	0	0	0	0	0	0	1
33374	3248	1714	"This stuff makes the comment above it not make sense, just switch them around."	0	0	0	0	0	0	1	0	0	0	1
33373	3249	1715	"Yeah, I thought this implementation would avoid some pathological case where  followed by a direct update to  or  would give unexpected results... but the more I think about it, it's no extra   protection at all, and just results i"	0	0	0	0	0	1	0	0	0	0	1
33382	3250	1716	"Id say its bad style to use {} for array arguments where it is implicit since this is the standard used everywhere else in the code, we should not be re-writing lines where this is not required."	0	0	1	0	0	1	0	0	0	0	0
33382	3251	1717	What does do?  does it set up some kind of test expectation?  This will fail if I remove the invite call below?  It looks as if nothing is actually being tested here.	0	0	0	0	0	1	0	0	0	0	0
33382	3252	1718	Reassigning a variable another value is generally a bad idea.	0	0	0	0	0	1	1	0	0	0	0
33382	3253	1719	You could dry up these tests a lot by leveraging  and the tests would begin to be more poignant. 	0	0	1	0	0	0	0	0	0	0	0
33382	3254	1720	If this is commented out there should probably be an obvious reason if were bringing it main line. This does not seem obvious.	0	0	1	0	0	1	0	0	0	0	0
33384	3255	1721	"rebundle revision and repository should probably be an input.  Please open a ticket and be mindful when you merge, or just make as an input now."	0	0	0	0	0	0	1	1	0	0	1
33382	3256	1722	Looks like @keithtom created that using .  Seems to do a fake http action and compare the URL with what is expected.  Something like an active resource version of	0	0	1	0	0	0	0	0	0	0	0
33373	3257	1723	Fixed per your suggestion in 	0	0	1	0	0	0	0	0	0	0	1
33384	3258	1724	debug option is commented out in the configure script. Wont this cause a failure when we are automating the build of a dev image?	0	0	0	0	0	1	0	0	0	0	1
33382	3259	1725	"ic, this was a spec that was broken so I was just trying to get it passing before I submitted the PR.  I think @garylin is aware of the  inconsistency."	0	0	0	0	0	0	0	1	0	0	0
33382	3260	1726	One way around this would be to assign the id to a variable (it's used twice anyways) and then the cardlink variable becomes pointless and can be removed        	0	0	1	0	0	0	0	0	0	0	0
33394	3261	1727	"We need to not have  or  anywhere in queries, especially since this code is completely open to be seen, it's a security risk.    This data needs to be validated.    It happens a bunch of times on this page, as well as `pages/a"	0	0	0	0	0	1	1	0	0	0	1
33077	3262	1728	Thank you for the review! I added unit tests for  and also fixed a typo.  	1	0	0	0	0	0	0	0	0	0	1
33394	3263	1729	code can only be seen if you're logged in and have seo privileges. i need this approved so I can show it to jo ann. 	0	0	1	1	0	1	0	0	0	0	1
33084	3264	1730	Why is this so separated from the rest of the SSL config? Also: why os the first option? AFAIK should be more widely available.	0	0	0	1	0	1	0	0	0	0	0
33401	3265	1731	Override kinetic scrolling in that case. There might be others though.	0	0	1	0	0	1	0	0	0	0	1
33401	3266	1732	If we receive a null move then we don't have to move. Period.	0	0	0	0	0	0	1	0	0	0	1
33401	3267	1733	"Correct computation of the scrolling amount (per your code, instead of the one adapted from Qt-labs flickcharm"	0	0	1	0	0	0	0	0	0	0	1
33401	3268	1734	"When kinetic settings is overriden scroll directly.    Note that using the base class call introduces some flickering, I'll look into that, it probably happens when the viewport height is even."	0	0	1	0	0	1	0	0	0	0	1
33084	3269	1735	It used to be next to the Zlib finding. It's earlier because I started earlier and I'd rather use that one. I'll change the order.	0	0	1	0	0	0	0	0	0	0	0
33382	3270	1736	"I commented out the call to below, and all the tests passed.  This test doesn't seem to actually test anything other than that none of the code here throws an Exception."	0	0	1	0	0	1	0	0	0	0	0
33401	3271	1737	"For this particular call we are resetting the documents position from (0,0) to where it was before we switched from another document."	0	0	1	0	0	0	0	0	0	0	1
33382	3272	1738	"As mentioned above, I don't think sets up any expectations and so I think this test doesn't actually test anything."	0	0	0	0	0	1	0	0	0	0	0
33382	3273	1739	yeah you're right...damn	1	0	0	0	0	0	0	0	0	0	0
33384	3274	1740	"I left some of the stubs in so it could be finished later.  There isn't any support for debug on rebundle as-is, so there is no reason for someone to be setting that mode on the creator.  We don't create   dev images on rebundle."	0	0	1	0	0	1	0	0	0	0	1
33382	3275	1741	kind of seems like its just testing if the URL is formatted correctly	0	0	1	0	0	0	0	0	0	0	0
33382	3276	1742	"There's no real expectations so yeah, really only things that cause it to raise an exception, like a bad URL maybe, like you mentioned, would get caught.    I see that you were just modifying this and that it was already not testing anything.  Are you abl"	0	0	1	0	0	1	0	0	0	0	0
33382	3277	1743	"I talked to Keith and it basically only testing that Galaxy Client can set the url correctly, headers, etc.  Since it's only a unit test it doesn't test galaxy.  It doesn't even seem like it gets back anything to   test for expectations.     On the human si"	0	0	1	0	0	1	0	0	0	0	0
33382	3278	1744	"Ah yeah, that makes total sense and it shouldn't do things like see if the user can authenticate afterwards.    It still seems wrong to me that the test passes if I comment out the code being tested.  There has to be some kind of expectation we can setup "	0	0	1	0	0	1	0	0	0	0	0
33384	3279	1745	Added inputs for both and tested.	0	0	1	0	0	0	0	0	0	0	1
33382	3280	1746	Hmm... what about this   	0	0	0	1	0	1	0	0	0	0	0
33382	3281	1747	"And in the    instead of nil in the return spot, we just return the http success thing"	0	0	1	0	0	0	0	0	0	0	0
33382	3282	1748	"If I change it to this, then it works as expected (and fails if I comment out the call)"	0	0	1	1	0	1	0	0	0	0	0
33408	3283	1749	I'd make 13 a var somewhere instead of using a magic number	0	0	0	0	0	1	0	0	0	0	1
32148	3284	1750	"below.  you got rid of those, right?"	0	0	0	0	0	1	0	0	0	0	0
33408	3285	1751	"So does this actually work? Even if doesn't find anything, it still returns a non-null/non-undefined thing..."	0	0	1	1	0	1	0	0	0	0	1
32839	3286	1752	"was added in 1.8 (specifically), but we never added general support for it to the templates or publicized its availability (though we may have used it in stanford's custom templates) so it's safe to remo"	0	0	1	0	0	1	0	0	0	0	1
33382	3287	1753	"James, I just now saw your recent posts, checking that the response is success might be good enough actually.    Whatever solution you come up with, I think it needs to fail if the code being tested is commented out."	0	0	1	0	0	0	0	0	0	0	0
33382	3288	1754	"yeah makes sense, let me test that"	1	0	1	0	0	0	0	0	0	0	0
33382	3289	1755	Woo hoo	0	0	0	0	0	0	0	0	1	0	0
33411	3290	1756	"What if the trigger is qrcode?    Higher level, why not just use handle remainder?"	0	0	0	1	0	1	0	0	0	0	0
32148	3291	1757	"if it ends in ? it should return true or false, right?  so  ?"	0	0	0	1	0	1	0	0	0	0	0
32355	3292	1758	the three below are the ones I don't like.	0	0	0	0	0	0	1	1	0	0	0
32148	3293	1759	"I meant the .  I think it's a good practice on uninformative args (like ""true"") to use this technique to make the code readable.  otherwise it's really hard to remember what the heck that does."	0	0	1	0	0	1	0	0	0	0	0
33405	3294	1760	What is the deal with the commented out stuff? Does it need fixed or removed?	0	0	0	0	0	1	0	0	0	0	-1
33382	3295	1761	@azimux  what do you think?	0	0	0	0	0	1	0	0	0	0	0
32839	3296	1762	This was resolved in.	0	0	1	0	0	0	0	0	0	0	1
32355	3297	1763	ya.  I think there's room for improvement in our error handling in this arena in general.	0	0	1	0	0	1	0	0	0	0	0
32148	3298	1764	I would kind of like to know if it doesn't.	0	0	0	0	0	1	0	0	0	0	0
33382	3299	1765	"Just checked out the recent commits, I think those are much better!  Looks like it'll fail now if the thing we're testing is not executed."	0	0	0	0	0	1	0	0	1	0	0
33382	3300	1766	I would change all 3 of these to let's and delete this before block    I don't have a personal problem with before but I've seen it heavily recommended that before be avoided due to potential headaches down the road.	0	0	1	0	0	1	0	0	0	0	0
32148	3301	1767	I like the thought.	1	0	0	0	0	0	0	0	1	0	0
32355	3302	1768	"DRY suggests we need something for them.  Renames may be a good idea, but the only other option is to actually repeat this code each time it occurs."	0	0	0	1	0	1	0	0	0	0	0
32148	3303	1769	"I vote to take it out.  Would prefer to use ruby extensions sparingly, because they're kind of hidden.  Valuable for frequent patterns, but if it's only a time or two and not super performance sensitive,   I'd rather just do it inline"	0	0	0	0	0	1	0	0	0	0	0
32355	3304	1770	"my primary complaint is the ""type"" -- this code has nothing to do with type per se.    as far as I can tell, isn't used at all.  so scrap that one.    my suggestion would be that we add a  to the fetch module.     as a go"	0	0	0	0	0	0	1	1	0	0	0
32148	3305	1771	Seems to be worthwhile doing.  It appears that there were a few dangling references to this class that weren't really valid anymore.	0	0	1	0	0	1	0	0	0	0	0
32148	3306	1772	"I thought I had added a new comment here.  The ones below are necessary class methods.  If you don't like the name, we can fix that.  They are used in more than one place, so DRY suggests a   method somewhere, and this seems the right place for it."	0	0	1	0	0	1	0	0	0	0	0
32148	3307	1773	"No, the point is you can test it for existence with nil?, it will return the card if it is real.  Would you suggest a ! postfix for the one that does the 'new' (below) and make this one no postfix?"	0	0	0	0	0	1	0	0	0	0	0
32148	3308	1774	"I can't delete yours, so I will just mark like this:    DELETE    and remove mine."	0	0	1	0	0	1	0	0	0	0	0
33424	3309	1775	"I think this is only on the initial photos, like background photos and the default profile pic.  All users need access to those."	0	0	1	0	0	1	0	0	0	0	1
33424	3310	1776	"Correct.  is only used for the initial photos in . Otherwise, we encounter the error I described in a previous comment."	0	0	1	0	0	0	0	0	0	0	1
32148	3311	1777	"I guess the convention confuses me because it is code, but it has no functional purpose, just as a comment.  I put it back.    DELETE"	0	0	0	1	0	1	0	0	0	0	0
32148	3312	1778		0	0	1	0	0	0	0	0	0	0	0
32148	3313	1779	"well, right, the problem isn't that we're explicit here.  the problem is that we *have* to be, which means that we don't have a functioning userstamp on the revisions table, which we did have before.    I think we need to get that to work."	0	0	0	0	0	1	0	1	0	0	0
32148	3314	1780	I'm working on it.  I suspect we may need to keep it around for a while so that migrations will run.  I've had similar with the Cardtype model.	0	0	1	0	0	1	0	0	0	0	0
33428	3315	1781	"This was causing link submissions not work, as the URL of the Reddit API and the input was the same variable name."	0	0	1	0	0	1	0	0	0	0	1
32148	3316	1782	We'll have to carry this one forward as something we still want to fix.	0	0	1	0	0	0	0	0	0	0	0
32148	3317	1783	This is implemented now. I've also cleaned up as many of the references as I could.    You can DELETE when you review this.	0	0	1	0	0	0	0	0	0	0	0
32148	3318	1784	"methods ending in ? should be booleans.  methods ending in ! have two common meanings:  1. (ruby) calling object will be altered.  (eg, )  2. (rails) raise error on failure (eg.)    this isn't either of those.    I'm thinking about f"	0	0	0	0	0	1	0	0	0	0	0
32148	3319	1785	Done (added the codename to the error message for easier diagnosis).	0	0	1	0	0	0	0	0	0	0	0
33434	3320	1786	Should this be ? I'm not seeing how we end up with a MIMEType at your line 176 of 	0	0	0	1	0	1	0	0	0	0	1
32148	3321	1787	and test it :)	0	0	1	0	0	1	0	0	0	0	0
33424	3322	1788	"How about using the local variable ""user"" defined up there?"	0	0	1	0	0	1	0	0	0	0	1
33424	3323	1789	"Oops, missed that when copying the conditional down."	0	1	0	0	1	0	0	0	0	0	1
33309	3324	1790	Note to self: Refactoring problems....	0	0	1	0	0	0	0	0	0	0	1
32421	3325	1791	"I don't really like the interaction with the error handling on this particular call, the thrown exceptions from the circuit breaker never make it back to the caller."	0	0	0	1	0	1	0	0	0	0	0
33076	3326	1792	"I added a task to this backlog Card #126 ""Remember user mode per file extension	As a user when I open a file and specify a specific mode I want Brackets to remember my descision"""	0	0	1	0	0	1	0	0	0	0	1
32148	3327	1793	"As it turns out, I had to move more of the migrations up before the codenames one.  Because it uses all sorts of core Wagn code to do it's thing, it needs the table names and columns to already be the   new ones, so all the structural migrations go first, t"	0	0	1	0	0	0	0	0	0	0	0
33445	3328	1794	Why not do it here too just to make sure?	0	0	0	0	0	1	0	0	0	0	1
33382	3329	1795	how could I not do this after all :smiley:	0	0	1	0	0	0	0	0	1	0	0
33010	3330	1796	I think we could use some smart default based on the method name.	0	0	1	0	0	0	0	0	0	0	1
33076	3331	1797	With Glenn's work for JS inline editors we can. I was keeping this around to get the context around the regex results. I'll remove it.	0	0	1	0	0	0	0	0	0	0	1
33445	3332	1798	"I thought about it, but one thing to another, we'd really want to wrap every single I/O calls. Let's keep it targeted to observed conditions for now. Hopefully, at some point we'll have a way to get the   site offline during updates."	0	0	1	0	0	1	0	0	0	0	1
33445	3333	1799	"Seems safe to add these around all read operations, since they should be less likely to fail. But sure if we want to fix each problem as it arises that's fine by me."	0	0	1	0	0	1	0	0	0	0	1
33309	3334	1800	Its in and appeared to be used once we went back to the wide version of openbook	0	0	1	0	0	0	0	0	0	0	1
33076	3335	1801	I'll have a look and if it's easy to replace I'll grab them. If not I will log a clean up task. Ultimately we probably want the language intelligence stuff factored out as a plugin that both clients can use.	0	0	1	0	0	1	0	0	0	0	1
33309	3336	1802	Added a line then deleted so no change	0	0	1	0	0	0	0	0	0	0	1
33309	3337	1803	Its only as big as it needs to be while sets a defined size	0	0	1	0	0	0	0	0	0	0	1
33452	3338	1804	"I don't think I'm familiar with what MPI is.  The Julia build process uses  to compile arpack-ng, (they skip the build process and build only a subset of what they need, but I figured I'd make things as   general as possible) so that's what I did "	0	0	1	0	0	1	0	0	0	0	0
33076	3339	1805	I like it! I wanted to move the list out of the way so the user can see symbol or line highlighting. This looks much better	1	0	1	0	0	0	0	0	1	0	1
33115	3340	1806	"No, still uses this argument. You can check  for details."	0	0	0	0	0	0	1	0	0	0	1
33115	3341	1807	"**21.3 How Automake can help in silencing make**  To enable the use of silent-rules in his package, a developer needs to do *either* of the following:        Add the silent-rules option as argument to.      Call the macro "	0	0	1	0	0	1	0	0	0	0	1
33309	3342	1808	The deleted line contains 4 spaces	0	0	1	0	0	0	0	0	0	0	1
33076	3343	1809	"Yes, that is the API. I added a comment to avoid confusion"	0	0	1	0	0	1	0	0	0	0	1
33076	3344	1810	I put an encode function in this file for now. I sent a team e-mail to figure out which encode/decode code we want to use and where the shared code should live.	0	0	1	0	0	0	0	0	0	0	1
33458	3345	1811	"format expects 2 arguments, but only 1 is given."	0	0	0	0	0	1	0	0	0	0	0
33451	3346	1812	"you need to do something proper on the exception. It is very important to handle it well. We don't want to show the user the exception trace. Handle it, show a proper message to the user."	0	0	0	0	0	1	1	0	0	0	1
33076	3347	1813	I tried this out and  and using it wouldn't change this code since maps non key commands (including esc and return) into their character equivalents which is the same as the. Essentially KeyM	0	0	1	0	0	1	0	0	0	0	1
33451	3348	1814	What will the Cancel do? Have you tested it?	0	0	1	0	0	1	0	0	0	0	1
33076	3349	1815	"haha, that makes two of us. I had to think about it too.    I started with the comment, but then thought renaming the variable to ""fileInfo"" was more concise and removed the need for a comment."	0	0	1	0	0	0	0	0	1	0	1
33451	3350	1816	Yes I tested it and it reverts back to the previous state for all the fields associated with it	0	0	0	0	0	1	0	0	0	0	1
33463	3351	1817	"It would be nice if you'd test this, I put a check in so that it doesn't yell at me every time about there not being an AE checkbox :P"	0	0	1	0	0	1	0	0	0	0	1
33076	3352	1818	"This occurs when you type @ plus something else and then delete backwards. It's triggered when the @ is deleted since no plugin will match. This code gets hit more when the is enabled, but since the   code requires the matching character to "	0	0	1	0	0	1	0	0	0	0	1
33457	3353	1819	"Yo dawg, I herd u like data...    Sorry I named this data.    Maybe iadata? or blobs? or ???"	0	0	0	0	0	0	1	0	0	0	0
33076	3354	1820	"I wrote this before Joel's plugin code landed. My intent was for quick open to make this ""interface"" public so a new plugin could call new on this and then register by passing an object rather than the   bag of functions. Do you think I should go with this "	0	0	1	1	0	1	0	0	0	0	1
33469	3355	1821	awww.  I liked that space. (NOTE: this is funny)	0	0	0	0	0	0	0	0	1	0	0
33470	3356	1822	"We should throw a try/except block around the news stories, just in case the Google feed isn't reachable. "	0	0	1	0	0	1	0	0	0	0	1
33469	3357	1823	+1 on a single entry point	1	0	1	0	0	0	0	0	0	0	0
33470	3358	1824	"An empty list in Python is falsey, so we don't need the explicit length check  will suffice"	0	0	0	0	0	1	0	0	0	0	1
33469	3359	1825	this seems confusing and magical to me.  Why do you need to explicitly require algorithms to load them?  Could this possibly happen on demand?	0	0	0	1	0	1	0	0	0	0	0
33469	3360	1826	"(nitpick warning)  unfortunate that , , which are arguably illegible protocol details must be known by the user of the api.  "	0	0	0	0	0	1	1	0	0	0	0
32801	3361	1827	When changing tables that possibly are already in the database (in the case of updating an installation) it is good practise to create a migration for that change. ;)	0	0	1	0	0	1	0	0	0	0	1
33469	3362	1828	not all of this code exported is run in production.  there are some comments in the code that are disconcerting when you don't know that (it took me a while to figure out that  is only used by our own   unit tests.  The comment that concerned m	0	0	0	0	0	1	0	0	0	0	0
33469	3363	1829	why comment?  delete!	0	0	0	0	0	0	1	1	0	1	0
33469	3364	1830	 is a bit of a readability loss by clients of the lib.  	0	0	1	0	0	1	0	0	0	0	0
33469	3365	1831	"jwcrypto 0.2.0 is published, we can update to that."	0	0	1	0	0	0	0	0	0	0	0
33469	3366	1832	"if we don't want to block the merge on this (technically not a regression), let's open an issue to track?  "	0	0	1	0	0	1	0	0	0	0	0
33469	3367	1833	"author of jschannel is a doofus, he shoulda taken a page from vows, perhaps."	0	0	0	0	0	0	1	0	0	1	0
33469	3368	1834	let's improve this comment.  it's ambiguous and could be a merge blocker.	0	0	0	0	0	1	0	0	0	0	0
33469	3369	1835	"ok, third times the charm, then I shut up.  Being a crypto idiot, this coule be the exponent of the payload, it could be an expiration date.  Now I'm done harping on this."	0	0	0	0	0	1	1	0	0	0	0
33469	3370	1836	"can we get rid of it now, or is does invoke callback before function completion?"	0	0	0	1	0	1	0	0	0	0	0
33469	3371	1837	"followon from previous comment.  is  guaranteed to invoke its callback argument after it returns?  if not, then this is a regression that could cause the ""javascript is taking too long"" errors we've seen   on slow browsers (read: IE8).  Give"	0	0	0	1	0	1	0	0	0	0	0
33469	3372	1838	"followup to my followup, what's the utility of here? "	0	0	0	1	0	1	0	0	0	0	0
33469	3373	1839	"*awesome* updates to test coverage.  I did a cursory sampling, but love how many new areas we're testing."	1	0	0	0	0	0	0	0	1	0	0
33483	3374	1840	I think we should specify that a grey strip /without a name/ is another nurse's vacation segment. And then should we be explicitly clear that just because there's a grey stripe doesn't mean that they   can't schedule?	0	0	0	0	0	1	0	0	0	0	1
33483	3375	1841	Maybe: link below to schedule a vacation segment?	0	0	1	0	0	1	0	0	0	0	1
33483	3376	1842	Should we mention that deleting a unit will delete all the nurses/vacations for nurses in that unit?	0	0	0	0	0	1	0	0	0	0	1
33483	3377	1843	Should year be first?	0	0	0	0	0	1	0	0	0	0	1
33483	3378	1844	"I don't think it matters.. At the end of Manage nurses, I say to go to Rules, and at the end of Rules it says go to Year."	0	0	1	0	0	1	0	0	0	0	1
33490	3379	1845	"FYI: As of the updated CS for ezp-next that was made last year, we don't align lines like this anymore, as it makes diffs larger then needed, and makes it harder to do code refactoring. But as you have   seen elsewhere not everyone is following it yet."	0	0	0	0	0	1	0	1	0	0	0
33434	3380	1846	"I guess it could be an unapply, but it should rather return an Either. then use fold in line 176.     The match  uses the , then  of the case class."	0	0	0	0	0	1	0	0	0	0	1
33158	3381	1847	" is for marking the string as translatable by gettext, same for  or  in gsettings schemas     is a programing convention meaning that the attribute is private to an object and should not be accessed direct"	0	0	1	0	0	1	0	0	0	0	0
33499	3382	1848	Why do you bind to ? if there are no references to  inside your forEach loop?	0	0	0	0	0	1	0	0	0	0	1
33499	3383	1849	"might have been while working on it, removing"	0	0	1	0	0	0	0	0	0	0	1
33504	3384	1850	Small typo NRML instead of NRMl XML serializers.	0	0	1	0	0	0	0	0	0	0	0
33457	3385	1851	"you know, we could do this one on the backend too.  "	0	0	1	0	0	0	0	0	0	0	0
33499	3386	1852	I think that a missing dependency should be logged as a  ()	0	0	1	0	0	0	0	0	0	0	1
33508	3387	1853	"Yeah, I know, but it was only one line."	0	0	0	0	0	0	0	1	0	0	0
33507	3388	1854	What about html strings ... ?	0	0	0	0	0	1	0	0	0	0	0
33507	3389	1855	Maybe make this if statement a little more readable (eg extra vars)	0	0	1	0	0	1	0	0	0	0	0
33507	3390	1856	Fixed it in the next push.  reused dir  	0	0	1	0	0	0	0	0	0	0	0
33504	3391	1857	"I guess you can simplify things and make the code more general, have a look to this simple implementation:    I would expect to use a SourceModel which is a container in this way:  "	0	0	1	0	0	1	0	0	0	0	0
33515	3392	1858	"The diff confused me as to what the intent was here, but after reading the code everything was crystal clear."	0	0	1	0	0	0	0	0	0	0	0
33507	3393	1859	I'm going to remove this one.....maybe it's more of a project specific function.  	0	0	1	0	0	1	0	0	0	0	0
33504	3394	1860	"Good idea, I'll change that."	1	0	1	0	0	0	0	0	0	0	0
33507	3395	1861	"Add a parrameter, true or false?  And let that one decide weather to catch doted files or not."	0	0	0	0	0	1	0	0	0	0	0
33522	3396	1862	"Its preferrable to changed state before setting it as a parameter in the action and check parameters.    Although some actions may store a live reference to the parameter, others may not, resulting in an undesired behaviour.  Furthermore, I'm aware some a"	0	0	0	0	0	1	0	0	0	0	1
33522	3397	1863	"this should be , just as it was before"	0	0	0	0	0	0	1	0	0	0	1
33522	3398	1864	We want users to provide a value for it. Assignation is just to provide a default value.  We can not use final here :S	0	0	0	0	0	1	1	0	0	0	1
33490	3399	1865	"It does, as match with multiple properties is used in all cases.  I changed this in new commit anyway, to keep consistent with other multiple version fields already in fixture."	0	0	1	0	0	1	0	0	0	0	0
33523	3400	1866	iep! This should be removed. There is no need to call it twice (see below)	0	0	0	0	0	1	1	0	0	0	1
33522	3401	1867	wow! unused code?   Great!!! less lines here :)	1	0	0	0	0	0	0	0	1	0	1
32801	3402	1868	"Makes sense, looks like there is an upgrade method in this file, would that be the best place to do it?  Still relatively new to Pyro and OSS contribs.  I just don't want to make a migration convoluted by   trying to implement it somewhere stupid.  Thank yo"	1	0	0	0	0	0	0	1	0	0	1
33525	3403	1869	"Avoid importing the implementation, see comment below"	0	0	0	0	0	1	0	0	0	0	1
33527	3404	1870	This line should read:	0	0	1	0	0	1	0	0	0	0	1
33158	3405	1871	"Thanks, this is kind of new to me."	1	0	0	0	0	0	0	0	0	0	0
33490	3406	1872	This is not the signature of the interface.. :)    Proposal: Create a protected function that exposes this param and reuse it in both create and copy if you prefer that.  ( similar to an earlier pull request that added param to interface signature for cop	0	0	0	0	0	1	0	0	0	0	0
33457	3407	1873	"@lloyd, when does this get invoked?  When can sampling be enabled but there not be?  It looks like is created as soon as this module is run, and cleared only when session context comes in and the   user has not been selected for samp"	0	0	0	1	0	1	0	0	0	0	0
33490	3408	1874	"I know, but PHP does allow it :)  I asked @docb22 about this way of hiding things from interface and he is ok with it."	0	0	0	0	0	1	0	0	0	0	0
33535	3409	1875	"I've added some inline comments around this, as its not very straightforward to read (see merge commit)."	0	0	1	0	0	0	0	0	0	0	0
33457	3410	1876	"@lloyd - excellent note, I should have put that in there myself.  Perhaps instead of having a discrepancy with the upstream, I should just change upstream to pass the name of the message."	1	0	1	0	0	0	0	0	0	0	0
33537	3411	1877	"why the uppercase? i prefer lowercase, since that's how it is elsewhere and it's easier than having to hold shift."	0	0	0	0	0	1	0	1	0	0	1
32629	3412	1878	We could wrap these 3 ifs in a if ( debug ) and then check for each case only if debug is true	0	0	1	0	0	1	0	0	0	0	1
33457	3413	1879	"A note in general about this module.  I am converting it to be a PageModule - primarily for unit testing.  Having items as a page module means we get to start them several times in sequence, each   with different options, as well as eventually allowing us t"	0	0	1	0	0	0	0	0	0	0	0
33546	3414	1880	"Could you put this sample code in a source file and ""import"" it so it is compiled?"	0	0	1	0	0	1	0	0	0	0	1
33035	3415	1881	I've implemented this with.	0	0	1	0	0	0	0	0	0	0	1
33457	3416	1882	Are these intended to be there only for development?	0	0	1	1	0	1	0	0	0	0	0
32801	3417	1883	Added a migration for this column.	0	0	1	0	0	0	0	0	0	0	1
33550	3418	1884	You used a here ... I think an would work better... A select is used to reduce the array down by returning true/false to use again later.	0	0	0	0	0	1	0	0	0	0	0
33411	3419	1885	I get this now -- ignore me :). 	0	1	0	0	1	0	0	0	0	0	0
33537	3420	1886	Could you change this to 5.3.2?	0	0	0	0	0	1	0	0	0	0	1
33457	3421	1887	"When is this data saved to?  More importantly, when is this saved to the backend - only upon re-invocation of the dialog?  If that is the case, we may lose a valuable data point if we have a potential   user who tries once, decides it"	0	0	0	0	0	1	0	0	0	0	0
32853	3422	1888	"and didn't catch the case where the count is . This one does, and doesn't seem to catch other cases, so it might not be the best check, but works as we need. I might not have reviewed all cases (and   compilation regressions"	0	0	0	1	0	1	0	0	0	0	0
33562	3423	1889	Missing a tiny space before the var.	0	0	1	0	0	0	0	0	0	0	1
32853	3424	1890	"If the row is created from a volatile transform (from a random number), we need not transform, or it'll create a new random number on every row of the resulting dataset. So,  is valid for both types of   rows."	0	0	0	0	0	1	0	0	0	0	0
33562	3425	1891	"another tiny space just before the ""VIDEO"""	0	0	1	0	0	0	0	0	0	0	1
32853	3426	1892	"This is also being optimized, as the compiler recognizes it as constant, even tough it's stored as a variable.     I'm not sure how to force this to be volatile, but in theory, the  check should deal with it (ie. break) in case it is."	0	0	1	1	0	1	0	0	0	0	0
32853	3427	1893	"The  check aborts this case successfully, and none of the others, and none of the regression cases, too."	0	0	0	0	0	0	0	1	0	0	0
32853	3428	1894	"This part of the test is removed, since we can't compare it. Should be enough in the compiler tests, though."	0	0	1	0	0	0	0	0	0	0	0
33568	3429	1895	"The package name should be in the params file, even if it's the same on all the platforms we currently support. This will make any future porting to other platforms a little bit easier."	0	0	1	0	0	0	0	0	0	0	0
33457	3430	1896	Can we get a happy case test for this?	0	0	1	0	0	1	0	0	0	0	0
33575	3431	1897	This would fail with a name 'wrap_socket' is not defined	0	0	0	0	0	1	1	0	0	0	0
33573	3432	1898	"Sorry, I forgot about responding to this - I've added a commit that deals with that now.  Thanks for the feedback..."	0	1	0	0	0	0	0	0	0	0	1
33570	3433	1899	"I don't see stages used in this module, so not sure why it needs. Also rather than doing if , it can simply be include since it's not a parametrized class."	0	0	0	0	0	1	0	0	0	0	0
15949	3434	1900	"This is unnecessarily inefficient, imperative, and mutational.  And given that you immediately turn it into a list, just make a list."	0	0	0	0	0	0	1	0	0	0	1
33578	3435	1901	"Given parameter has no IP address.  Action should fail on checking parameters with provided one.    We should either provide a with an, or change the interface definition to make accept,"	0	0	0	0	0	1	0	0	0	0	1
33576	3436	1902	Have you actually observed a case where works over  ?    I'm not really seeing the point of making this an additional method of path determination.	0	0	0	0	0	1	1	1	0	0	0
33576	3437	1903	"Timothy Warren wrote:    URI string.  The default setting of 'AUTO' works for most servers.  If your links do not seem to work, try one of the other delicious flavors:  "	0	0	1	0	0	1	0	0	0	0	0
33576	3438	1904	"I'm just wondering if  is not more reliable than .     Personally, I've seen issues with  due to bad PHP configuration settings, and since  is parsed from the query string, I would think it would be more proba"	0	0	0	0	0	1	0	0	0	0	0
33583	3439	1905	"Three ways? and , 2*2=4.    Besides, is it necessary to support *both* password and oauth token?"	0	0	0	0	0	1	0	1	0	0	0
33570	3440	1906	needs stdlib because it is using anchors afaik.	0	0	1	0	0	1	0	0	0	0	0
